Dates,SPX Index,QQQ US Equity,IWM US Equity,HYG US Equity,LQD US Equity,AGG US Equity,TLT US Equity,IEF US Equity,SHY US Equity,TIP US Equity,GLD US Equity,SLV US Equity,USO US Equity,VNQ US Equity,IYR US Equity
12/1/2010,1206.07,49.9067,67.9018,61.8896,87.7738,91.8348,80.6493,85.3367,81.5724,97.228,135.38,27.81,37.2,42.7548,43.234
12/2/2010,1221.53,50.4134,68.5865,61.9243,87.5813,91.6533,80.4357,85.1237,81.5724,97.1922,135.2,27.93,37.77,43.4138,43.8211
12/3/2010,1224.71,50.5447,69.0795,62.0284,87.3327,91.8348,79.8049,85.1326,81.6791,97.1832,138.07,28.5975,38.31,43.4058,43.8845
12/6/2010,1223.12,50.5213,69.5085,61.9923,87.9422,92.1718,80.9319,85.6652,81.7277,97.5682,139.11,29.51,38.22,43.4932,43.9083
12/7/2010,1223.75,50.5541,69.9102,62.3128,87.1242,91.4545,79.1994,84.2449,81.5821,96.6012,136.5,28.08,37.8,43.5884,44.0511
12/8/2010,1228.28,50.7418,69.8646,62.1116,86.5628,91.0137,78.434,83.5258,81.4559,95.6566,134.79,27.7,37.96,42.9453,43.3927
12/9/2010,1233,50.7934,70.1019,61.9798,86.7713,91.1779,78.8209,83.7033,81.4462,95.5447,135.37,28.03,37.94,42.5642,42.9247
12/10/2010,1240.4,51.1312,70.9737,62.0076,86.3704,91.0051,78.3415,82.9932,81.4171,95.0791,135.408,27.98,37.66,42.8421,43.3689
12/13/2010,1240.46,50.9482,70.6131,61.6954,86.6911,91.0656,78.6359,83.2595,81.4657,95.6522,136.05,28.87,37.89,42.9136,43.48
12/14/2010,1241.59,51.0373,70.5766,62.0006,86.1619,90.5574,77.4879,82.3806,81.4268,94.7389,136.18,28.81,37.9,42.4928,43.0357
12/15/2010,1235.23,50.8168,70.3575,61.7578,85.6245,90.4001,76.4829,82.0433,81.3977,95.0344,134.7,28.08,37.99,42.0879,42.5598
12/16/2010,1242.87,51.2109,71.0057,61.9867,86.0416,90.573,77.0127,82.5315,81.4171,95.4552,133.81,28.28,37.765,42.1593,42.6708
12/17/2010,1243.91,51.2563,71.2248,62.0769,86.8275,91.0656,78.4172,83.2417,81.4851,96.0998,134.2,28.5075,37.81,42.5087,43.004
12/20/2010,1247.08,51.2939,71.5078,62.1879,86.7713,91.1261,78.3331,83.2328,81.5045,96.0909,135.11,28.71,38.05,43.0168,43.4958
12/21/2010,1254.6,51.6042,72.3029,62.3197,86.9558,91.2989,78.8798,83.4104,81.4851,96.2521,135.32,28.64,38.29,43.4694,43.9718
12/22/2010,1258.84,51.5995,72.2809,62.4931,86.8836,91.1931,78.3163,83.1796,81.4657,96.1804,135.05,28.57,38.64,43.8028,44.2778
12/23/2010,1256.77,51.465,72.1892,62.5556,86.9237,91.0224,78.1565,82.8866,81.3589,95.8223,134.66,28.61,38.98,43.6043,44.1415
12/27/2010,1257.54,51.4914,72.4093,62.6041,87.0921,91.2817,78.8546,83.2062,81.4074,96.0282,135.02,28.59,38.71,44.1461,44.4943
12/28/2010,1258.51,51.3974,72.2076,62.6437,86.3978,90.7475,77.3105,82.3325,81.2983,95.3125,137.22,29.53,38.91,44.3227,44.6707
12/29/2010,1259.78,51.5102,72.3635,62.8531,87.05,91.3891,78.6186,83.2582,81.4925,95.9319,137.71,29.87,38.82,44.411,44.8712
12/30/2010,1257.88,51.388,72.2259,62.9229,87.0902,91.3197,78.5595,83.0891,81.4634,95.8421,137.03,29.76,38.12,44.5314,44.9273
12/31/2010,1257.64,51.1999,71.749,63.0346,87.3076,91.6926,79.4288,83.5074,81.5605,96.5063,138.72,30.18,39,44.4431,44.8712
1/3/2011,1271.87,51.999,72.9962,63.0835,87.6458,91.5885,78.8296,83.2493,81.5411,96.1024,138,29.98,39.05,45.2698,45.5688
1/4/2011,1270.2,51.9567,71.9159,63.3697,87.7585,91.6145,78.9224,83.4451,81.5216,96.3447,134.75,29.08,38.08,44.403,44.7589
1/5/2011,1276.56,52.4033,72.7578,63.5303,87.1144,91.1723,77.184,82.5461,81.376,95.9767,134.37,28.61,38.52,44.5635,44.9433
1/6/2011,1273.85,52.5725,72.4185,63.6071,87.2472,91.1897,77.5215,82.9733,81.4634,96.255,133.83,28.42,37.68,44.1461,44.7028
1/7/2011,1271.5,52.5255,72.0058,63.3627,87.686,91.4845,77.935,83.5252,81.5775,96.5601,133.58,28.1,37.67,44.1622,44.6867
1/10/2011,1269.75,52.723,72.4185,63.3139,87.839,91.7273,78.357,83.81,81.6188,96.8384,134.12,28.29,38.17,44.1541,44.6707
1/11/2011,1274.48,52.7982,72.7119,63.5582,87.7988,91.5452,77.9182,83.4807,81.5702,96.8743,134.91,28.8925,38.88,44.0578,44.5905
1/12/2011,1285.96,53.1695,73.3355,63.6909,87.7424,91.5365,77.3105,83.2404,81.5702,96.8474,135.46,29,38.99,44.2424,44.791
1/13/2011,1283.76,53.1883,73.308,63.6769,88.1208,91.866,78.0026,83.8011,81.5993,97.1436,134.05,28,38.65,44.3869,44.9193
1/14/2011,1293.24,53.5879,73.8582,63.7816,87.7021,91.6752,77.5004,83.5697,81.5993,96.7217,132.69,27.74,38.92,44.6839,45.224
1/18/2011,1295.02,53.7383,73.9132,63.7746,87.6538,91.6145,77.1418,83.365,81.5799,96.7397,133.43,28.1525,38.73,45.0692,45.6489
1/19/2011,1281.92,53.1272,72.015,63.5792,87.5894,91.6319,77.6987,83.5786,81.6188,96.7756,133.72,28.08,38.54,44.4752,45.1037
1/20/2011,1280.26,52.7512,71.263,63.4535,87.211,91.2851,76.627,82.9288,81.5313,95.86,131.2,26.85,37.57,44.4832,45.0075
1/21/2011,1283.35,52.3469,70.7861,63.7118,87.3398,91.5712,77.2346,83.2048,81.5508,96.0396,131.03,26.83,37.51,44.5153,45.1839
1/24/2011,1290.84,53.0708,71.3089,63.8026,87.3801,91.5192,77.2684,83.2137,81.5411,95.9767,130.36,26.36,36.93,44.7401,45.4084
1/25/2011,1291.18,53.1484,71.4189,63.9003,87.8149,91.8053,78.0026,83.632,81.5993,96.3537,130.1,26.23,36.27,45.2618,45.8895
1/26/2011,1296.63,53.4281,72.556,64.0329,87.3237,91.5018,76.8211,83.1247,81.5799,96.1921,131.16,26.89,36.85,45.3341,46.0178
1/27/2011,1299.54,53.7571,72.7669,64.1167,87.4687,91.6579,77.1671,83.4362,81.6382,96.1293,127.925,26.29,35.94,46.0484,46.6593
1/28/2011,1276.34,52.3939,70.9879,63.7328,87.5814,91.788,77.5722,83.8189,81.677,96.4973,130.28,27.3,37.58,45.2859,45.9296
1/31/2011,1286.12,52.6477,71.4831,64.0748,87.3398,91.6145,76.9814,83.4896,81.6673,96.5242,129.87,27.392,38.61,45.8879,46.4748
2/1/2011,1307.59,53.6349,73.1338,64.2003,87.2243,91.4199,76.6003,83.1018,81.5775,96.438,130.8,27.87,38.07,46.0003,46.6913
2/2/2011,1304.03,53.5456,72.8587,64.2706,87.0546,91.3155,76.6172,82.9054,81.5289,96.1774,130.45,27.69,38.18,46.0003,46.6994
2/3/2011,1307.1,53.6419,73.1136,64.2706,86.8424,90.9763,75.9821,82.4325,81.4512,95.6739,132.2,28.285,38.09,46.1287,46.8196
2/4/2011,1310.87,53.9404,73.2438,64.5516,86.5777,90.6719,75.2114,81.9239,81.3831,95.1346,131.66,28.4,37.34,45.7916,46.3947
2/7/2011,1319.05,54.199,73.9683,64.6711,86.6747,90.7067,75.601,81.8882,81.3443,95.1166,131.68,28.66,36.66,46.2411,46.9159
2/8/2011,1324.57,54.5515,74.491,64.7413,86.3594,90.4458,74.9065,81.326,81.2373,94.6222,133.14,29.64,36.64,46.4417,47.0361
2/9/2011,1320.88,54.4622,74.1608,64.376,86.9172,90.6111,75.5586,81.79,81.2957,94.8919,133.07,29.518,36.5,46.4738,47.1484
2/10/2011,1321.87,54.5478,74.4543,64.4462,86.4887,90.3502,74.6863,81.5223,81.2568,94.3076,132.85,29.46,36.54,46.6665,47.3007
2/11/2011,1329.15,54.9417,75.2613,64.6078,86.9656,90.7067,75.7619,81.8971,81.2568,94.793,132.3225,29.21,36.05,46.9715,47.5974
2/14/2011,1332.32,55.0733,75.6464,64.657,87.0222,90.7502,75.8135,81.9239,81.2568,94.8649,132.95,29.96,35.88,46.9795,47.5894
2/15/2011,1328.01,54.9981,75.2136,64.5306,87.2162,90.8633,76.1514,82.1113,81.2957,94.9818,133.97,30,35.39,46.8029,47.429
2/16/2011,1336.32,55.3563,75.8207,64.5516,87.1111,90.8633,75.9058,81.9953,81.2859,94.8469,134.1,29.96,35.53,46.9073,47.5653
2/17/2011,1340.43,55.3365,76.3526,64.6992,87.2728,91.0807,76.0244,82.2987,81.3831,95.2065,135.04,31.03,36.06,46.9554,47.6295
2/18/2011,1343.01,55.2143,76.4351,64.8959,87.4021,91.0459,75.7873,82.2808,81.4123,95.7009,135.41,31.7875,36.36,47.14,47.8139
2/22/2011,1315.44,53.6161,74.4726,64.3619,87.6446,91.3764,76.9221,83.075,81.4998,96.456,136.29,32.26,38.49,46.7307,47.3809
2/23/2011,1307.4,53.1742,73.1888,64.4252,87.5395,91.4459,77.2016,82.8697,81.4803,96.8066,137.51,32.71,39.8,46.3374,47.0041
2/24/2011,1306.1,53.4516,73.6546,64.4743,87.6365,91.4633,77.6928,83.0839,81.5192,97.1572,136.48,31.195,38.97,45.9842,46.7475
2/25/2011,1319.88,54.199,75.3622,64.6711,88.0488,91.7069,78.1501,83.3516,81.5387,97.4808,137.384,32.56,39.68,46.8832,47.5814
2/28/2011,1327.22,54.3107,75.4429,64.9943,88.2832,91.8808,78.2517,83.3159,81.5678,97.2201,137.661,33.11,39.19,48.047,48.5757
3/1/2011,1306.33,53.4375,73.9316,64.8944,88.285,91.8066,78.4784,83.4111,81.6172,97.7828,140.03,33.8725,40.48,46.6183,47.2687
3/2/2011,1308.44,53.7195,74.2434,64.951,87.8144,91.6584,77.272,82.9729,81.5783,97.4944,139.917,33.84,41.39,46.1929,46.8918
3/3/2011,1330.97,54.7772,75.9307,65.1843,87.4411,91.3357,76.5158,82.4094,81.4129,97.2331,138.09,33.415,41.18,46.8591,47.5653
3/4/2011,1321.15,54.4975,75.6006,65.05,87.7738,91.5799,77.1531,82.9997,81.5977,97.882,139.35,34.6925,42.33,46.4096,47.1564
3/7/2011,1310.13,53.7665,74.3626,65.0641,87.5547,91.6235,76.6603,82.794,81.5394,97.8009,139.721,35.23,42.37,46.0725,46.8517
3/8/2011,1321.82,53.9827,75.5731,65.0075,87.4411,91.5537,76.193,82.5972,81.5102,97.8639,139.36,35.18,42.31,46.7226,47.4371
3/9/2011,1320.02,53.6161,75.2705,64.8237,87.8955,91.7718,76.9322,83.0802,81.5686,97.9991,139.41,35.27,42.05,46.6745,47.4611
3/10/2011,1295.11,52.7794,73.3355,64.4843,88.2526,92.0944,78.2278,83.7868,81.6561,98.5579,137.77,34.36,41.4,45.9601,46.7254
